FinancialYear,Quarter,OrgCode,OrgName,Measure,Value
2021-2022,2,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",Women whose smoking status was not known at time of delivery,378
2021-2022,2,E38000049,NHS East and North Hertfordshire CCG,Number of maternities,1534
2021-2022,2,E38000049,NHS East and North Hertfordshire CCG,Women known to be non-smokers at time of delivery,1392
2021-2022,2,E38000049,NHS East and North Hertfordshire CCG,Women known to be smokers at time of delivery,116
2021-2022,2,E38000049,NHS East and North Hertfordshire CCG,Women whose smoking status was not known at time of delivery,26
2021-2022,2,E38000079,NHS Herts Valleys CCG,Number of maternities,1723
2021-2022,2,E38000079,NHS Herts Valleys CCG,Women known to be non-smokers at time of delivery,1592
2021-2022,2,E38000079,NHS Herts Valleys CCG,Women known to be smokers at time of delivery,93
2021-2022,2,E38000079,NHS Herts Valleys CCG,Women whose smoking status was not known at time of delivery,38
2021-2022,2,E38000197,NHS West Essex CCG,Number of maternities,51
2021-2022,2,E38000197,NHS West Essex CCG,Women known to be non-smokers at time of delivery,49
2021-2022,2,E38000197,NHS West Essex CCG,Women known to be smokers at time of delivery,1
2021-2022,2,E38000197,NHS West Essex CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,2,E38000007,NHS Basildon and Brentwood CCG,Number of maternities,639
2021-2022,2,E38000007,NHS Basildon and Brentwood CCG,Women known to be non-smokers at time of delivery,572
2021-2022,2,E38000007,NHS Basildon and Brentwood CCG,Women known to be smokers at time of delivery,67
2021-2022,2,E38000007,NHS Basildon and Brentwood CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,2,E38000030,NHS Castle Point and Rochford CCG,Number of maternities,470
2021-2022,2,E38000030,NHS Castle Point and Rochford CCG,Women known to be non-smokers at time of delivery,444
2021-2022,2,E38000030,NHS Castle Point and Rochford CCG,Women known to be smokers at time of delivery,15
2021-2022,2,E38000030,NHS Castle Point and Rochford CCG,Women whose smoking status was not known at time of delivery,11
2021-2022,2,E38000106,NHS Mid Essex CCG,Number of maternities,1098
2021-2022,2,E38000106,NHS Mid Essex CCG,Women known to be non-smokers at time of delivery,987
2021-2022,2,E38000106,NHS Mid Essex CCG,Women known to be smokers at time of delivery,57
2021-2022,2,E38000106,NHS Mid Essex CCG,Women whose smoking status was not known at time of delivery,54
2021-2022,2,E38000168,NHS Southend CCG,Number of maternities,478
2021-2022,2,E38000168,NHS Southend CCG,Women known to be non-smokers at time of delivery,432
2021-2022,2,E38000168,NHS Southend CCG,Women known to be smokers at time of delivery,34
2021-2022,2,E38000168,NHS Southend CCG,Women whose smoking status was not known at time of delivery,12
2021-2022,2,E38000185,NHS Thurrock CCG,Number of maternities,516
2021-2022,2,E38000185,NHS Thurrock CCG,Women known to be non-smokers at time of delivery,463
2021-2022,2,E38000185,NHS Thurrock CCG,Women known to be smokers at time of delivery,52
2021-2022,2,E38000185,NHS Thurrock CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,2,E38000028,NHS Cannock Chase CCG,Number of maternities,350
2021-2022,2,E38000028,NHS Cannock Chase CCG,Women known to be non-smokers at time of delivery,308
2021-2022,2,E38000028,NHS Cannock Chase CCG,Women known to be smokers at time of delivery,41
2021-2022,2,E38000028,NHS Cannock Chase CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,2,E38000053,NHS East Staffordshire CCG,Number of maternities,317
2021-2022,2,E38000053,NHS East Staffordshire CCG,Women known to be non-smokers at time of delivery,284
2021-2022,2,E38000053,NHS East Staffordshire CCG,Women known to be smokers at time of delivery,33
2021-2022,2,E38000053,NHS East Staffordshire CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,2,E38000126,NHS North Staffordshire CCG,Number of maternities,475
2021-2022,2,E38000126,NHS North Staffordshire CCG,Women known to be non-smokers at time of delivery,433
2021-2022,2,E38000126,NHS North Staffordshire CCG,Women known to be smokers at time of delivery,38
2021-2022,2,E38000126,NHS North Staffordshire CCG,Women whose smoking status was not known at time of delivery,4
2021-2022,2,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Number of maternities,514
2021-2022,2,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women known to be non-smokers at time of delivery,453
2021-2022,2,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women known to be smokers at time of delivery,58
2021-2022,2,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women whose smoking status was not known at time of delivery,3
2021-2022,2,E38000173,NHS Stafford and Surrounds CCG,Number of maternities,350
2021-2022,2,E38000173,NHS Stafford and Surrounds CCG,Women known to be non-smokers at time of delivery,314
2021-2022,2,E38000173,NHS Stafford and Surrounds CCG,Women known to be smokers at time of delivery,33
2021-2022,2,E38000173,NHS Stafford and Surrounds CCG,Women whose smoking status was not known at time of delivery,3
2021-2022,2,E38000175,NHS Stoke on Trent CCG,Number of maternities,809
2021-2022,2,E38000175,NHS Stoke on Trent CCG,Women known to be non-smokers at time of delivery,694
2021-2022,2,E38000175,NHS Stoke on Trent CCG,Women known to be smokers at time of delivery,105
2021-2022,2,E38000175,NHS Stoke on Trent CCG,Women whose smoking status was not known at time of delivery,10
2021-2022,2,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Number of maternities,1211
2021-2022,2,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Women known to be non-smokers at time of delivery,1072
2021-2022,2,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Women known to be smokers at time of delivery,138
2021-2022,2,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Women whose smoking status was not known at time of delivery,1
2021-2022,2,E38000229,NHS Derby and Derbyshire CCG,Number of maternities,2544
2021-2022,2,E38000229,NHS Derby and Derbyshire CCG,Women known to be non-smokers at time of delivery,2216
2021-2022,2,E38000229,NHS Derby and Derbyshire CCG,Women known to be smokers at time of delivery,320
2021-2022,2,E38000229,NHS Derby and Derbyshire CCG,Women whose smoking status was not known at time of delivery,8
2021-2022,2,E38000238,NHS Lincolnshire CCG,Number of maternities,1717
2021-2022,2,E38000238,NHS Lincolnshire CCG,Women known to be non-smokers at time of delivery,1457
2021-2022,2,E38000238,NHS Lincolnshire CCG,Women known to be smokers at time of delivery,237
2021-2022,2,E38000238,NHS Lincolnshire CCG,Women whose smoking status was not known at time of delivery,23
2021-2022,2,E38000243,NHS Nottingham and Nottinghamshire CCG,Number of maternities,2679
2021-2022,2,E38000243,NHS Nottingham and Nottinghamshire CCG,Women known to be non-smokers at time of delivery,2303
2021-2022,2,E38000243,NHS Nottingham and Nottinghamshire CCG,Women known to be smokers at time of delivery,339
2021-2022,2,E38000243,NHS Nottingham and Nottinghamshire CCG,Women whose smoking status was not known at time of delivery,37
2021-2022,2,E38000051,NHS East Leicestershire and Rutland CCG,Number of maternities,585
2021-2022,2,E38000051,NHS East Leicestershire and Rutland CCG,Women known to be non-smokers at time of delivery,549
2021-2022,2,E38000051,NHS East Leicestershire and Rutland CCG,Women known to be smokers at time of delivery,36
2021-2022,2,E38000051,NHS East Leicestershire and Rutland CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,2,E38000097,NHS Leicester City CCG,Number of maternities,993
2021-2022,2,E38000097,NHS Leicester City CCG,Women known to be non-smokers at time of delivery,900
2021-2022,2,E38000097,NHS Leicester City CCG,Women known to be smokers at time of delivery,93
2021-2022,2,E38000097,NHS Leicester City CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,2,E38000201,NHS West Leicestershire CCG,Number of maternities,578
2021-2022,2,E38000201,NHS West Leicestershire CCG,Women known to be non-smokers at time of delivery,524
2021-2022,2,E38000201,NHS West Leicestershire CCG,Women known to be smokers at time of delivery,54
2021-2022,2,E38000201,NHS West Leicestershire CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,2,E38000250,NHS Black Country and West Birmingham CCG,Number of maternities,4373
2021-2022,2,E38000250,NHS Black Country and West Birmingham CCG,Women known to be non-smokers at time of delivery,3864
2021-2022,2,E38000250,NHS Black Country and West Birmingham CCG,Women known to be smokers at time of delivery,424
2021-2022,2,E38000250,NHS Black Country and West Birmingham CCG,Women whose smoking status was not known at time of delivery,85
2021-2022,2,E38000220,NHS Birmingham and Solihull CCG,Number of maternities,3671
2021-2022,2,E38000220,NHS Birmingham and Solihull CCG,Women known to be non-smokers at time of delivery,3354
2021-2022,2,E38000220,NHS Birmingham and Solihull CCG,Women known to be smokers at time of delivery,288
2021-2022,2,E38000220,NHS Birmingham and Solihull CCG,Women whose smoking status was not known at time of delivery,29
2021-2022,2,E38000251,NHS Coventry and Warwickshire CCG,Number of maternities,2567
2021-2022,2,E38000251,NHS Coventry and Warwickshire CCG,Women known to be non-smokers at time of delivery,2257
2021-2022,2,E38000251,NHS Coventry and Warwickshire CCG,Women known to be smokers at time of delivery,224
2021-2022,2,E38000251,NHS Coventry and Warwickshire CCG,Women whose smoking status was not known at time of delivery,86
2021-2022,2,E38000236,NHS Herefordshire and Worcestershire CCG,Number of maternities,1822
2021-2022,2,E38000236,NHS Herefordshire and Worcestershire CCG,Women known to be non-smokers at time of delivery,1623
2021-2022,2,E38000236,NHS Herefordshire and Worcestershire CCG,Women known to be smokers at time of delivery,192
2021-2022,2,E38000236,NHS Herefordshire and Worcestershire CCG,Women whose smoking status was not known at time of delivery,7
2021-2022,2,E38000242,NHS Northamptonshire CCG,Number of maternities,1956
2021-2022,2,E38000242,NHS Northamptonshire CCG,Women known to be non-smokers at time of delivery,1734
2021-2022,2,E38000242,NHS Northamptonshire CCG,Women known to be smokers at time of delivery,215
2021-2022,2,E38000242,NHS Northamptonshire CCG,Women whose smoking status was not known at time of delivery,7
2021-2022,2,E38000006,NHS Barnsley CCG,Number of maternities,768
2021-2022,2,E38000006,NHS Barnsley CCG,Women known to be non-smokers at time of delivery,672
2021-2022,2,E38000006,NHS Barnsley CCG,Women known to be smokers at time of delivery,96
2021-2022,2,E38000006,NHS Barnsley CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,2,E38000008,NHS Bassetlaw CCG,Number of maternities,248
2021-2022,2,E38000008,NHS Bassetlaw CCG,Women known to be non-smokers at time of delivery,208
2021-2022,2,E38000008,NHS Bassetlaw CCG,Women known to be smokers at time of delivery,29
2021-2022,2,E38000008,NHS Bassetlaw CCG,Women whose smoking status was not known at time of delivery,11
2021-2022,2,E38000044,NHS Doncaster CCG,Number of maternities,810
2021-2022,2,E38000044,NHS Doncaster CCG,Women known to be non-smokers at time of delivery,693
2021-2022,2,E38000044,NHS Doncaster CCG,Women known to be smokers at time of delivery,86
2021-2022,2,E38000044,NHS Doncaster CCG,Women whose smoking status was not known at time of delivery,31
2021-2022,2,E38000141,NHS Rotherham CCG,Number of maternities,669
2021-2022,2,E38000141,NHS Rotherham CCG,Women known to be non-smokers at time of delivery,587
2021-2022,2,E38000141,NHS Rotherham CCG,Women known to be smokers at time of delivery,82
2021-2022,2,E38000141,NHS Rotherham CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,2,E38000146,NHS Sheffield CCG,Number of maternities,1469
2021-2022,2,E38000146,NHS Sheffield CCG,Women known to be non-smokers at time of delivery,1335
2021-2022,2,E38000146,NHS Sheffield CCG,Women known to be smokers at time of delivery,134
2021-2022,2,E38000146,NHS Sheffield CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,2,E38000127,NHS North Tyneside CCG,Number of maternities,565
2021-2022,2,E38000127,NHS North Tyneside CCG,Women known to be non-smokers at time of delivery,512
2021-2022,2,E38000127,NHS North Tyneside CCG,Women known to be smokers at time of delivery,53
2021-2022,2,E38000127,NHS North Tyneside CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,2,E38000130,NHS Northumberland CCG,Number of maternities,677
2021-2022,2,E38000130,NHS Northumberland CCG,Women known to be non-smokers at time of delivery,615
